target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q2,4,hist_gb,mid,recent_resid,160,160,0.24662797832864475,3.3499415033179236,0.5981037951475735,0.13153650434281203
Q2,0,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.0920887919546041
Q2,1,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.1354113119342794
Q2,2,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.13955737686381017
Q2,3,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.10608572393213576
Q2,4,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.11898794421370432
Q2,0,hist_gb,tiny,subject_class,160,160,0.6944947170525303,1.6015586836136328,0.22920391587672992,0.07989275443457337
Q2,1,hist_gb,tiny,subject_class,160,160,0.7064029969484682,1.556954038069732,0.2088245410145694,0.14114812458009246
Q2,2,hist_gb,tiny,subject_class,160,160,0.7611092951969975,1.4232779923399739,0.1831577748808994,0.13661348848191782
Q2,3,hist_gb,tiny,subject_class,160,160,0.6903658060239651,1.6072749544068028,0.22935723472736116,0.1186699165018488
Q2,4,hist_gb,tiny,subject_class,160,160,0.7531888587965279,1.4320774518465347,0.1825327141307405,0.09744215023706049
Q2,0,hist_gb,tiny,recent_class,160,160,0.37343452016961265,2.4930388095277483,0.4198599727096614,0.10259010875972963
Q2,1,hist_gb,tiny,recent_class,160,160,0.2786021224026623,2.625933654531812,0.47986961804952605,0.13065714098497966
Q2,2,hist_gb,tiny,recent_class,160,160,0.31892883442194425,2.6731519165622135,0.5206801920402029,0.133809686092282
Q2,3,hist_gb,tiny,recent_class,160,160,0.31875489502607407,3.07487519703036,0.551869692444577,0.04852770836213785
Q2,4,hist_gb,tiny,recent_class,160,160,0.3852755171778563,2.451898783989217,0.416811083883251,0.13804198584279362
Q2,0,hist_gb,tiny,recent_resid,160,160,0.19748574549559283,3.1067171930031106,0.5692137476718786,0.14056831922078275
Q2,1,hist_gb,tiny,recent_resid,160,160,0.1580625942308832,3.266252256803107,0.6358221550601525,0.15592968677420482
Q2,2,hist_gb,tiny,recent_resid,160,160,0.18289949084030468,3.3610180494330395,0.7242320486803632,0.06726436315580053
Q2,3,hist_gb,tiny,recent_resid,160,160,0.19349088632993516,4.056726180846679,0.7943381593091658,0.10993789288296459
Q2,4,hist_gb,tiny,recent_resid,160,160,0.24662797832864475,3.3499415033179236,0.5981037951475735,0.09368787163383167
Q3,0,hist_gb,smooth,uniform,80,80,1.0,1.0,0.0,0.037113701893105186
