target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q1,1,ridge,ridge30,recent_resid,80,80,0.12853003809724428,3.498493446423684,0.6871302208823948,0.19452068618096402
Q1,2,ridge,ridge30,recent_resid,80,80,0.14354961704544592,3.7542717752709645,0.7595402688126621,0.1976802906310394
Q1,3,ridge,ridge30,recent_resid,80,80,0.15922850470520497,4.262440537323417,0.8412991435760283,0.24305906866312485
Q1,4,ridge,ridge30,recent_resid,80,80,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.27783582052282313
Q1,0,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,71495351843.1875
Q1,1,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,0.3148801334583593
Q1,2,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,0.307499007923193
Q1,3,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,0.3265997385610122
Q1,4,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,0.31732796919506717
Q1,0,ridge,ridge1,subject_class,160,160,0.7803439410884278,1.381378822297987,0.18248271417243525,83198787748.97743
Q1,1,ridge,ridge1,subject_class,160,160,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.3087885065432631
Q1,2,ridge,ridge1,subject_class,160,160,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.3054545648817124
Q1,3,ridge,ridge1,subject_class,160,160,0.772075309860778,1.3967627532667717,0.18590042838559823,0.33631620611533936
Q1,4,ridge,ridge1,subject_class,160,160,0.7614693779023995,1.4101022679023945,0.18884372884815226,0.32393412709914315
Q1,0,ridge,ridge1,recent_class,160,160,0.4095449895186069,2.3105241127612466,0.4016963569407968,99005823839.63658
Q1,1,ridge,ridge1,recent_class,160,160,0.30125428729861015,2.464651984031339,0.4786016867663399,0.3434009653177158
Q1,2,ridge,ridge1,recent_class,160,160,0.3360141706095371,2.5101142517700215,0.5235912657430967,0.3216340942065512
Q1,3,ridge,ridge1,recent_class,160,160,0.36034721446352846,2.8599931089311905,0.5491656072572014,0.37627818884212794
Q1,4,ridge,ridge1,recent_class,160,160,0.38940514838796436,2.413617042531497,0.4181697105114215,0.3213781375698146
Q1,0,ridge,ridge1,recent_resid,160,160,0.20252040756744824,3.295445890188341,0.5933096697406969,134926662818.26256
Q1,1,ridge,ridge1,recent_resid,160,160,0.12853003809724428,3.498493446423684,0.6871302208823948,0.38371964864245545
Q1,2,ridge,ridge1,recent_resid,160,160,0.14354961704544592,3.7542717752709645,0.7595402688126621,0.36064536383552254
Q1,3,ridge,ridge1,recent_resid,160,160,0.15922850470520497,4.262440537323417,0.8412991435760283,0.4406535310969197
Q1,4,ridge,ridge1,recent_resid,160,160,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.35847740729164773
Q1,0,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,61461745878.81869
Q1,1,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,0.2511122539035491
Q1,2,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,0.2738184447237268
Q1,3,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,0.2818748162979376
Q1,4,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,0.2854229665984308
Q1,0,ridge,ridge10,subject_class,160,160,0.7803439410884278,1.381378822297987,0.18248271417243525,62307018383.3514
