candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_logit_cv0p02_l20p002,Q2,logit,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_logit_cv0p02_l20p002,Q3,logit,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_logit_cv0p02_l20p002,S1,logit,True,"{""anchor"": 0.9550078311622324, ""direction_gated_ablation_20260622/core_plus_s1"": 0.014997388731551167, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.014997399542841816, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.014997380563374681}",0.4912445885872062,0.4436808885817925,0.48155141741640334
pseudo_simplex_logit_cv0p02_l20p002,S2,logit,True,"{""anchor"": 0.6051337497098291, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.13162208343005696, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.13162208343005707, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.1316220834300569}",0.556805856687595,0.6004132110893543,0.5574814028011651
pseudo_simplex_logit_cv0p02_l20p002,S3,logit,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905735,0.5577197842335565
pseudo_simplex_logit_cv0p02_l20p002,S4,logit,True,"{""anchor"": 0.8894874087324247, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.029635584260460493, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.00022405833682837873, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0028079238265195233, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.0028079238265192865, ""direction_gated_ablation_20260622/core_plus_q2"": 0.00280793587726291, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.025297873043780738, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.0002240583368280565, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.0002240583368277629, ""direction_gated_ablation_20260622/core_plus_q3"": 0.0028079358772619845, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.0028079358772621554, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.0028079238265195914, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0028079358772635293, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0028079358772626116, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.029635584260459365, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.00280792382651881}",0.6298707631331555,0.5872375141347836,0.6387837781335322
pseudo_simplex_logit_cv0p02_l20p01,Q1,logit,True,"{""anchor"": 0.9705177885646366, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.003275801270596009, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.0032758012705960612, ""direction_gated_ablation_20260622/core_plus_q2"": 0.0032758012705959233, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.0032758012705958557, ""direction_gated_ablation_20260622/core_plus_q3"": 0.0032758012705960344, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.0032758012705960183, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0032758012705959502, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0032758012705960877, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.0032758012705955955}",0.5900652612709781,0.6179563775083801,0.5992639912007548
pseudo_simplex_logit_cv0p02_l20p01,Q2,logit,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_logit_cv0p02_l20p01,Q3,logit,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_logit_cv0p02_l20p01,S1,logit,True,"{""anchor"": 0.9893281640349274, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0035572786550246527, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0035572786550247155, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.003557278655023109}",0.49207164919252105,0.44805944472757675,0.4815604197815556
pseudo_simplex_logit_cv0p02_l20p01,S2,logit,True,"{""anchor"": 0.6959892341506172, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.10133692194979425, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.1013369219497943, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.1013369219497943}",0.5571672598236228,0.6042020785402468,0.5579151611670435
pseudo_simplex_logit_cv0p02_l20p01,S3,logit,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905735,0.5577197842335565
pseudo_simplex_logit_cv0p02_l20p01,S4,logit,True,"{""anchor"": 0.9712184107211784, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.007397167536417409, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0008545192220062441, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.0008545192220059817, ""direction_gated_ablation_20260622/core_plus_q2"": 0.0008545192220061715, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.006296581207932677, ""direction_gated_ablation_20260622/core_plus_q3"": 0.0008545192220060442, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.0008545192220061589, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.0008545192220061447, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0008545192220059809, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0008545192220060088, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.007397167536416908, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.000854519222005702}",0.6305526443898043,0.588280566236972,0.6388336414632177
pseudo_simplex_logit_cv0p02_l20p04,Q1,logit,True,"{""anchor"": 0.9915433464914788, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0009396281676134961, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.0009396281676135012, ""direction_gated_ablation_20260622/core_plus_q2"": 0.0009396281676134525, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.0009396281676134518, ""direction_gated_ablation_20260622/core_plus_q3"": 0.0009396281676135091, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.0009396281676134948, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0009396281676134815, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0009396281676135234, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.000939628167613364}",0.5903205800210637,0.6183474069695464,0.5992787810518332
pseudo_simplex_logit_cv0p02_l20p04,Q2,logit,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_logit_cv0p02_l20p04,Q3,logit,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
