action_key,target,source,mode,alpha,threshold,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,risk_proxy,base_positive_rate,up_n,down_n,up_precision_actual_1,down_precision_actual_0,up_lift_vs_base,down_lift_vs_base0,up_logloss_gain_vs_anchor,down_logloss_gain_vs_anchor
Q1::constrained_target_blend_logit_newton/last::up::a1::t0.08,Q1,constrained_target_blend_logit_newton/last,up,1.0,0.08,0.5964068522312111,0.6010961249676319,0.005981968359583423,-0.017409746535580917,0.020562080139325447,0.020562080139325447,0.072,0.0,0.0,0.5882352941176471,24,0,0.625,,0.03676470588235292,,0.04403406681618432,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::damped::a0.5::t0.03,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,damped,0.5,0.03,0.5901552020313215,0.6011699759972308,-0.0002696818403061796,-0.017335895505982024,0.024623650558049916,0.0007248230012691001,0.3,0.316,0.0,0.5882352941176471,40,24,0.65,0.5416666666666666,0.061764705882352944,0.1299019607843137,0.027137528765920342,0.01577882195681572
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::damped::a0.5::t0.05,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,damped,0.5,0.05,0.5901552020313215,0.6011699759972308,-0.0002696818403061796,-0.017335895505982024,0.024623650558049916,0.0007248230012691001,0.196,0.188,0.0,0.5882352941176471,32,15,0.59375,0.6,0.005514705882352922,0.18823529411764706,0.022375415310231878,0.03189613760723163
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::damped::a0.5::t0.08,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,damped,0.5,0.08,0.5901552020313215,0.6011699759972308,-0.0002696818403061796,-0.017335895505982024,0.024623650558049916,0.0007248230012691001,0.108,0.088,0.0,0.5882352941176471,30,9,0.6,0.7777777777777778,0.0117647058823529,0.36601307189542487,0.023992579537605162,0.07302127004682178
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::damped::a0.75::t0.03,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,damped,0.75,0.03,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.216,0.212,0.0,0.5882352941176471,36,18,0.6388888888888888,0.5555555555555556,0.05065359477124176,0.14379084967320266,0.026452579074470416,0.020287485130824796
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::damped::a0.75::t0.05,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,damped,0.75,0.05,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.148,0.112,0.0,0.5882352941176471,28,11,0.6071428571428571,0.7272727272727273,0.018907563025210017,0.31550802139037437,0.031955416188420106,0.054928696269537114
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::damped::a0.75::t0.08,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,damped,0.75,0.08,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.048,0.012,0.0,0.5882352941176471,20,4,0.6,1.0,0.0117647058823529,0.5882352941176471,0.03763564244838935,0.15706486190798555
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::damped::a0.75::t0.03,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,damped,0.75,0.03,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.216,0.212,0.0,0.5882352941176471,36,18,0.6388888888888888,0.5555555555555556,0.05065359477124176,0.14379084967320266,0.026452579074470416,0.020287485130824796
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::damped::a0.75::t0.05,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,damped,0.75,0.05,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.148,0.112,0.0,0.5882352941176471,28,11,0.6071428571428571,0.7272727272727273,0.018907563025210017,0.31550802139037437,0.031955416188420106,0.054928696269537114
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::damped::a0.75::t0.08,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,damped,0.75,0.08,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.048,0.012,0.0,0.5882352941176471,20,4,0.6,1.0,0.0117647058823529,0.5882352941176471,0.03763564244838935,0.15706486190798555
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::damped::a0.75::t0.03,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,damped,0.75,0.03,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.216,0.212,0.0,0.5882352941176471,36,18,0.6388888888888888,0.5555555555555556,0.05065359477124176,0.14379084967320266,0.026452579074470416,0.020287485130824796
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::damped::a0.75::t0.05,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,damped,0.75,0.05,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.148,0.112,0.0,0.5882352941176471,28,11,0.6071428571428571,0.7272727272727273,0.018907563025210017,0.31550802139037437,0.031955416188420106,0.054928696269537114
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::damped::a0.75::t0.08,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,damped,0.75,0.08,0.5886732360693663,0.6012969840162496,-0.0017516478022614468,-0.017208887486963143,0.025280579458198147,0.001539562568971748,0.048,0.012,0.0,0.5882352941176471,20,4,0.6,1.0,0.0117647058823529,0.5882352941176471,0.03763564244838935,0.15706486190798555
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::up::a1::t0.03,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,up,1.0,0.03,0.5996225044862561,0.6013233095083728,0.009197620614628366,-0.01718256199484003,0.025348473559319025,0.025348473559319025,0.3,0.0,0.0,0.5882352941176471,40,0,0.65,,0.061764705882352944,,0.03173052518204304,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::up::a1::t0.05,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,up,1.0,0.05,0.5996225044862561,0.6013233095083728,0.009197620614628366,-0.01718256199484003,0.025348473559319025,0.025348473559319025,0.196,0.0,0.0,0.5882352941176471,32,0,0.59375,,0.005514705882352922,,0.017398354586033893,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::up::a1::t0.08,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,up,1.0,0.08,0.5996225044862561,0.6013233095083728,0.009197620614628366,-0.01718256199484003,0.025348473559319025,0.025348473559319025,0.108,0.0,0.0,0.5882352941176471,30,0,0.6,,0.0117647058823529,,0.019057395863890613,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::up::a0.75::t0.03,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,up,0.75,0.03,0.5954583027613225,0.601625255457357,0.005033418889694774,-0.01688061604585578,0.019011355169489267,0.019011355169489267,0.3,0.0,0.0,0.5882352941176471,40,0,0.65,,0.061764705882352944,,0.032261628014548016,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::up::a0.75::t0.05,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,up,0.75,0.05,0.5954583027613225,0.601625255457357,0.005033418889694774,-0.01688061604585578,0.019011355169489267,0.019011355169489267,0.196,0.0,0.0,0.5882352941176471,32,0,0.59375,,0.005514705882352922,,0.02332633295890496,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::up::a0.75::t0.08,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,up,0.75,0.08,0.5954583027613225,0.601625255457357,0.005033418889694774,-0.01688061604585578,0.019011355169489267,0.019011355169489267,0.108,0.0,0.0,0.5882352941176471,30,0,0.6,,0.0117647058823529,,0.025162314644508556,
Q1::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::up_thr::a1::t0.05,Q1,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,up_thr,1.0,0.05,0.5987267423863762,0.6021478420636626,0.008301858514748517,-0.016358029439550226,0.008726284922624573,0.008726284922624573,0.104,0.0,0.0,0.5882352941176471,30,0,0.6666666666666666,,0.07843137254901955,,0.046347750078725714,
Q1::constrained_target_blend_logit_newton/composite::up::a1::t0.03,Q1,constrained_target_blend_logit_newton/composite,up,1.0,0.03,0.5941193412530285,0.602212456730124,0.0036944573814007287,-0.016293414773088766,0.019397982279513285,0.019397982279513285,0.244,0.0,0.0,0.5882352941176471,37,0,0.6486486486486487,,0.060413354531001606,,0.030570742396696524,
Q1::constrained_target_blend_logit_newton/composite::up::a1::t0.05,Q1,constrained_target_blend_logit_newton/composite,up,1.0,0.05,0.5941193412530285,0.602212456730124,0.0036944573814007287,-0.016293414773088766,0.019397982279513285,0.019397982279513285,0.16,0.0,0.0,0.5882352941176471,31,0,0.5806451612903226,,-0.007590132827324458,,0.020601507347897847,
Q1::constrained_target_blend_logit_newton/composite::up::a1::t0.08,Q1,constrained_target_blend_logit_newton/composite,up,1.0,0.08,0.5941193412530285,0.602212456730124,0.0036944573814007287,-0.016293414773088766,0.019397982279513285,0.019397982279513285,0.068,0.0,0.0,0.5882352941176471,22,0,0.6363636363636364,,0.048128342245989275,,0.048504294136105956,
Q1::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::up::a1::t0.03,Q1,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,up,1.0,0.03,0.6012461598082545,0.6022602349806143,0.01082127593662674,-0.016245636522598472,0.018860434464920146,0.018860434464920146,0.252,0.0,0.0,0.5882352941176471,44,0,0.5909090909090909,,0.002673796791443861,,0.027060203301123808,
Q1::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::up::a1::t0.05,Q1,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,up,1.0,0.05,0.6012461598082545,0.6022602349806143,0.01082127593662674,-0.016245636522598472,0.018860434464920146,0.018860434464920146,0.104,0.0,0.0,0.5882352941176471,30,0,0.6666666666666666,,0.07843137254901955,,0.046347750078725714,
Q1::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::up::a1::t0.08,Q1,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,up,1.0,0.08,0.6012461598082545,0.6022602349806143,0.01082127593662674,-0.016245636522598472,0.018860434464920146,0.018860434464920146,0.036,0.0,0.0,0.5882352941176471,12,0,0.6666666666666666,,0.07843137254901955,,0.05061549697108456,
Q1::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::damped::a0.75::t0.03,Q1,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,damped,0.75,0.03,0.5884292919381416,0.6025128543399778,-0.001995591933486085,-0.01599301716323498,0.02290615468186736,0.0015279418063688635,0.204,0.188,0.0,0.5882352941176471,35,16,0.6285714285714286,0.625,0.04033613445378148,0.21323529411764708,0.024625040483195734,0.03150723959389384
Q1::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::damped::a0.75::t0.05,Q1,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,damped,0.75,0.05,0.5884292919381416,0.6025128543399778,-0.001995591933486085,-0.01599301716323498,0.02290615468186736,0.0015279418063688635,0.12,0.1,0.0,0.5882352941176471,28,9,0.6071428571428571,0.8888888888888888,0.018907563025210017,0.4771241830065359,0.030437476442730965,0.0798782182651893
Q1::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::damped::a0.75::t0.08,Q1,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,damped,0.75,0.08,0.5884292919381416,0.6025128543399778,-0.001995591933486085,-0.01599301716323498,0.02290615468186736,0.0015279418063688635,0.032,0.004,0.0,0.5882352941176471,14,3,0.5714285714285714,1.0,-0.01680672268907568,0.5882352941176471,0.03351620787962805,0.15817964432385287
Q1::constrained_target_blend_logit_newton/last::up::a0.75::t0.03,Q1,constrained_target_blend_logit_newton/last,up,0.75,0.03,0.5937122958728676,0.602785110835945,0.003287412001239831,-0.015720760667267797,0.015421560104494083,0.015421560104494083,0.272,0.0,0.0,0.5882352941176471,38,0,0.6578947368421053,,0.06965944272445823,,0.03170326920320107,
Q1::constrained_target_blend_logit_newton/last::up::a0.75::t0.05,Q1,constrained_target_blend_logit_newton/last,up,0.75,0.05,0.5937122958728676,0.602785110835945,0.003287412001239831,-0.015720760667267797,0.015421560104494083,0.015421560104494083,0.172,0.0,0.0,0.5882352941176471,32,0,0.59375,,0.005514705882352922,,0.02446163198122099,
Q1::constrained_target_blend_logit_newton/last::up::a0.75::t0.08,Q1,constrained_target_blend_logit_newton/last,up,0.75,0.08,0.5937122958728676,0.602785110835945,0.003287412001239831,-0.015720760667267797,0.015421560104494083,0.015421560104494083,0.072,0.0,0.0,0.5882352941176471,24,0,0.625,,0.03676470588235292,,0.04077201400049199,
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::up::a1::t0.03,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,up,1.0,0.03,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.216,0.0,0.0,0.5882352941176471,36,0,0.6388888888888888,,0.05065359477124176,,0.029692097717785866,
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::up::a1::t0.05,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,up,1.0,0.05,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.148,0.0,0.0,0.5882352941176471,28,0,0.6071428571428571,,0.018907563025210017,,0.0361053945541829,
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::up::a1::t0.08,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,up,1.0,0.08,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.048,0.0,0.0,0.5882352941176471,20,0,0.6,,0.0117647058823529,,0.041651164065154414,
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::up::a1::t0.03,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,up,1.0,0.03,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.216,0.0,0.0,0.5882352941176471,36,0,0.6388888888888888,,0.05065359477124176,,0.029692097717785866,
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::up::a1::t0.05,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,up,1.0,0.05,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.148,0.0,0.0,0.5882352941176471,28,0,0.6071428571428571,,0.018907563025210017,,0.0361053945541829,
Q1::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::up::a1::t0.08,Q1,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,up,1.0,0.08,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.048,0.0,0.0,0.5882352941176471,20,0,0.6,,0.0117647058823529,,0.041651164065154414,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::up::a1::t0.03,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,up,1.0,0.03,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.216,0.0,0.0,0.5882352941176471,36,0,0.6388888888888888,,0.05065359477124176,,0.029692097717785866,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::up::a1::t0.05,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,up,1.0,0.05,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.148,0.0,0.0,0.5882352941176471,28,0,0.6071428571428571,,0.018907563025210017,,0.0361053945541829,
Q1::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::up::a1::t0.08,Q1,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,up,1.0,0.08,0.5929616869681885,0.602863999185511,0.0025368030965607913,-0.015641872317701755,0.01788009468477993,0.01788009468477993,0.048,0.0,0.0,0.5882352941176471,20,0,0.6,,0.0117647058823529,,0.041651164065154414,
Q1::constrained_target_blend_logit_newton/tradeoff_cap_a0p15::full::a1::t0.03,Q1,constrained_target_blend_logit_newton/tradeoff_cap_a0p15,full,1.0,0.03,0.5882756987108314,0.6030283193180364,-0.0021491851607963186,-0.015477552185176435,0.023397906451322385,0.0019674108647094305,0.176,0.136,0.0,0.5882352941176471,31,12,0.5806451612903226,0.75,-0.007590132827324458,0.3382352941176471,0.021092873942693657,0.05036207663534298
Q1::constrained_target_blend_logit_newton/tradeoff_cap_a0p15::damped::a1::t0.03,Q1,constrained_target_blend_logit_newton/tradeoff_cap_a0p15,damped,1.0,0.03,0.5882756987108314,0.6030283193180364,-0.0021491851607963186,-0.015477552185176435,0.023397906451322385,0.0019674108647094305,0.176,0.136,0.0,0.5882352941176471,31,12,0.5806451612903226,0.75,-0.007590132827324458,0.3382352941176471,0.021092873942693657,0.05036207663534298
